Ticker,ShortName,Sector,Industry,Price
CPB,Campbell's Company (The),Consumer Staples,Packaged Foods & Meats,35.86000061035156
COF,Capital One,Financials,Consumer Finance,187.8300018310547
CAH,Cardinal Health,Health Care,Health Care Distributors,149.52999877929688
KMX,CarMax,Consumer Discretionary,Automotive Retail,66.70999908447266
CCL,Carnival,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19.56999969482422
CARR,Carrier Global,Industrials,Building Products,71.52999877929688
CAT,Caterpillar Inc.,Industrials,Construction Machinery & Heavy Transportation Equipment,323.67999267578125
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,226.38999938964844
CBRE,CBRE Group,Real Estate,Real Estate Services,126.56999969482422
CDW,CDW Corporation,Information Technology,Technology Distributors,166.8300018310547
COR,Cencora,Health Care,Health Care Distributors,292.1199951171875
CNC,Centene Corporation,Health Care,Managed Health Care,60.15999984741211
CNP,CenterPoint Energy,Utilities,Multi-Utilities,38.9900016784668
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,80.5999984741211
CRL,Charles River Laboratories,Health Care,Life Sciences Tools & Services,118.45999908447266
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,83.11000061035156
CHTR,Charter Communications,Communication Services,Cable & Satellite,385.0
CVX,Chevron Corporation,Energy,Integrated Oil & Gas,138.5
CMG,Chipotle Mexican Grill,Consumer Discretionary,Restaurants,51.560001373291016
CB,Chubb Limited,Financials,Property & Casualty Insurance,287.30999755859375
